customer_id,tenure,Tenure_group,monthly_charges,total_charges,contract,payment_method,internet_service,tech_support,online_security,support_calls,churn,Churn_Value,Audit_Difference
272,46,2-4 Years,35.70,1642.20,One year,Cash,DSL,Yes,Yes,3,No,0,$0.00
273,6,0-1 Year,88.21,529.26,Month-to-month,Credit,DSL,No,No,1,Yes,1,$0.00
274,37,2-4 Years,95.15,3520.55,Two year,Cash,Not_Specified,No,No,4,Yes,1,$0.00
275,24,1-2 Years,38.11,914.64,Month-to-month,Cash,Not_Specified,Yes,No,2,Yes,1,$0.00
276,46,2-4 Years,24.50,1127.00,One year,UPI,Fiber,No,No,2,No,0,$0.00
277,53,4+ Years,28.09,1488.77,One year,Credit,Fiber,No,No,3,No,0,$0.00
278,60,4+ Years,85.70,5142.00,One year,Credit,Fiber,No,No,0,Yes,1,$0.00
279,63,4+ Years,33.55,2113.65,One year,Cash,DSL,No,No,5,No,0,$0.00
280,32,2-4 Years,69.39,2220.48,One year,Debit,Fiber,No,No,3,No,0,$0.00
281,33,2-4 Years,35.26,1163.58,Month-to-month,UPI,DSL,No,No,0,No,0,$0.00
282,67,4+ Years,37.01,2479.67,Month-to-month,UPI,Fiber,No,No,2,No,0,$0.00
283,18,1-2 Years,20.44,367.92,Two year,Debit,Fiber,Yes,Yes,3,No,0,$0.00
284,25,2-4 Years,52.08,1302.00,Month-to-month,Cash,Fiber,No,No,3,Yes,1,$0.00
285,54,4+ Years,28.98,1564.92,Month-to-month,Cash,Fiber,No,No,0,No,0,$0.00
286,58,4+ Years,59.40,3445.20,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
287,67,4+ Years,79.78,5345.26,Month-to-month,Cash,Fiber,No,No,3,Yes,1,$0.00
288,46,2-4 Years,56.75,2610.50,One year,Credit,DSL,No,No,0,No,0,$0.00
289,24,1-2 Years,90.51,2172.24,One year,Credit,Fiber,No,No,2,No,0,$0.00
290,32,2-4 Years,94.15,3012.80,Month-to-month,UPI,Fiber,No,No,2,Yes,1,$0.00
291,47,2-4 Years,89.66,4214.02,Two year,Debit,Fiber,No,No,0,Yes,1,$0.00
292,23,1-2 Years,113.67,2614.41,One year,Debit,DSL,No,No,1,No,0,$0.00
293,66,4+ Years,43.73,2886.18,Month-to-month,Credit,Fiber,No,No,4,No,0,$0.00
294,27,2-4 Years,38.95,1051.65,Month-to-month,UPI,Fiber,No,No,1,Yes,1,$0.00
295,2,0-1 Year,80.97,161.94,Two year,Debit,Fiber,No,No,1,Yes,1,$0.00
296,17,1-2 Years,79.49,1351.33,Month-to-month,Credit,DSL,No,No,3,Yes,1,$0.00
297,33,2-4 Years,71.01,2343.33,Month-to-month,Credit,DSL,Yes,No,1,No,0,$0.00
298,9,0-1 Year,20.44,183.96,Month-to-month,Debit,DSL,Yes,Yes,1,Yes,1,$0.00
299,43,2-4 Years,75.52,3247.36,Month-to-month,Debit,Fiber,Yes,No,2,Yes,1,$0.00
300,48,2-4 Years,113.28,5437.44,Two year,Debit,DSL,Yes,Yes,3,No,0,$0.00
301,39,2-4 Years,53.46,2084.94,One year,UPI,Fiber,No,Yes,0,No,0,$0.00
302,42,2-4 Years,116.76,4903.92,Month-to-month,Credit,Fiber,No,Yes,1,No,0,$0.00
303,26,2-4 Years,55.68,1447.68,One year,Cash,Fiber,Yes,No,3,No,0,$0.00
304,50,4+ Years,33.99,1699.50,Month-to-month,Debit,DSL,No,Yes,0,No,0,$0.00
305,25,2-4 Years,59.84,1496.00,Month-to-month,UPI,Not_Specified,No,No,0,No,0,$0.00
306,24,1-2 Years,69.46,1667.04,One year,UPI,Fiber,No,No,1,No,0,$0.00
307,13,1-2 Years,82.95,1078.35,Month-to-month,Debit,Fiber,No,No,1,Yes,1,$0.00
308,60,4+ Years,70.49,4229.40,Two year,Debit,Fiber,No,Yes,1,No,0,$0.00
309,7,0-1 Year,73.67,515.69,One year,Debit,Fiber,No,No,1,Yes,1,$0.00
310,57,4+ Years,22.41,1277.37,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
311,36,2-4 Years,45.36,1632.96,Two year,UPI,DSL,Yes,No,1,No,0,$0.00
312,45,2-4 Years,51.07,2298.15,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
313,20,1-2 Years,118.71,2374.20,Month-to-month,Credit,DSL,Yes,Yes,0,No,0,$0.00
314,65,4+ Years,49.56,3221.40,One year,Credit,DSL,Yes,Yes,1,No,0,$0.00
315,8,0-1 Year,109.66,877.28,One year,Debit,Fiber,No,Yes,3,Yes,1,$0.00
316,16,1-2 Years,50.47,807.52,Month-to-month,Debit,Fiber,Yes,No,0,No,0,$0.00
317,14,1-2 Years,29.61,414.54,Two year,UPI,DSL,No,No,2,No,0,$0.00
318,15,1-2 Years,44.76,671.40,Month-to-month,Credit,Not_Specified,No,Yes,1,Yes,1,$0.00
319,66,4+ Years,47.28,3120.48,Month-to-month,Credit,DSL,No,No,2,No,0,$0.00
320,32,2-4 Years,117.82,3770.24,Two year,UPI,Fiber,Yes,No,2,No,0,$0.00
321,63,4+ Years,87.43,5508.09,One year,Debit,DSL,No,Yes,2,No,0,$0.00
322,51,4+ Years,113.17,5771.67,Month-to-month,Cash,DSL,No,Yes,2,No,0,$0.00
323,25,2-4 Years,103.50,2587.50,Two year,UPI,Fiber,No,No,2,No,0,$0.00
324,58,4+ Years,77.86,4515.88,One year,UPI,DSL,Yes,No,2,No,0,$0.00
325,63,4+ Years,87.54,5515.02,One year,Cash,Fiber,Yes,No,2,No,0,$0.00
326,62,4+ Years,82.48,5113.76,One year,Credit,Fiber,No,Yes,1,No,0,$0.00
327,22,1-2 Years,86.63,1905.86,One year,UPI,Fiber,No,No,2,No,0,$0.00
328,58,4+ Years,46.48,2695.84,Month-to-month,Credit,DSL,No,No,1,No,0,$0.00
329,58,4+ Years,60.81,3526.98,Month-to-month,Credit,DSL,No,No,2,No,0,$0.00
330,49,4+ Years,79.26,3883.74,Two year,UPI,Fiber,No,Yes,4,No,0,$0.00
331,52,4+ Years,23.59,1226.68,Month-to-month,UPI,DSL,Yes,No,2,No,0,$0.00
332,42,2-4 Years,68.28,2867.76,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
333,70,4+ Years,105.97,7417.90,Month-to-month,Credit,DSL,Yes,Yes,5,Yes,1,$0.00
334,15,1-2 Years,69.24,1038.60,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
335,54,4+ Years,75.23,4062.42,One year,Credit,DSL,Yes,No,1,No,0,$0.00
336,60,4+ Years,40.19,2411.40,Month-to-month,UPI,Fiber,No,Yes,2,No,0,$0.00
337,8,0-1 Year,99.43,795.44,Month-to-month,UPI,Fiber,Yes,Yes,3,Yes,1,$0.00
338,53,4+ Years,55.89,2962.17,Two year,Debit,Fiber,No,Yes,0,No,0,$0.00
339,60,4+ Years,115.66,6939.60,One year,Debit,Fiber,Yes,Yes,2,No,0,$0.00
340,5,0-1 Year,119.37,596.85,Month-to-month,Debit,Not_Specified,No,Yes,2,Yes,1,$0.00
341,68,4+ Years,111.60,7588.80,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
342,6,0-1 Year,28.49,170.94,One year,Debit,Fiber,No,Yes,0,No,0,$0.00
343,47,2-4 Years,53.32,2506.04,Two year,Credit,DSL,Yes,No,2,No,0,$0.00
344,55,4+ Years,114.51,6298.05,Month-to-month,Credit,Not_Specified,No,Yes,1,Yes,1,$0.00
345,40,2-4 Years,100.45,4018.00,Month-to-month,UPI,DSL,No,No,0,Yes,1,$0.00
346,52,4+ Years,111.12,5778.24,Month-to-month,Debit,Not_Specified,No,Yes,1,Yes,1,$0.00
347,16,1-2 Years,77.26,1236.16,Month-to-month,Cash,Fiber,No,No,0,No,0,$0.00
348,13,1-2 Years,68.04,884.52,Month-to-month,UPI,Fiber,No,No,0,Yes,1,$0.00
349,30,2-4 Years,30.65,919.50,One year,Cash,Fiber,No,No,0,No,0,$0.00
350,19,1-2 Years,103.95,1975.05,Month-to-month,UPI,DSL,No,Yes,3,No,0,$0.00
351,17,1-2 Years,94.51,1606.67,One year,Cash,DSL,Yes,No,2,No,0,$0.00
352,63,4+ Years,25.89,1631.07,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
353,19,1-2 Years,40.94,777.86,Month-to-month,Cash,DSL,No,No,3,Yes,1,$0.00
354,58,4+ Years,75.73,4392.34,Month-to-month,Debit,DSL,Yes,No,3,No,0,$0.00
355,55,4+ Years,88.44,4864.20,Month-to-month,Cash,DSL,No,No,2,Yes,1,$0.00
356,62,4+ Years,33.77,2093.74,Month-to-month,Cash,DSL,Yes,Yes,0,No,0,$0.00
357,23,1-2 Years,44.48,1023.04,Two year,Credit,Fiber,Yes,No,2,No,0,$0.00
358,9,0-1 Year,39.31,353.79,One year,Debit,DSL,Yes,Yes,2,No,0,$0.00
359,12,0-1 Year,42.00,504.00,One year,Debit,Fiber,No,No,2,No,0,$0.00
360,1,0-1 Year,112.07,112.07,One year,Cash,Fiber,No,No,1,Yes,1,$0.00
361,58,4+ Years,91.58,5311.64,Month-to-month,UPI,DSL,No,Yes,1,Yes,1,$0.00
362,1,0-1 Year,93.71,93.71,Two year,Debit,DSL,Yes,Yes,0,Yes,1,$0.00
363,34,2-4 Years,99.40,3379.60,Two year,Debit,Not_Specified,No,Yes,3,Yes,1,$0.00
364,48,2-4 Years,55.66,2671.68,Month-to-month,UPI,Not_Specified,No,Yes,0,Yes,1,$0.00
365,1,0-1 Year,96.72,96.72,Two year,Credit,Not_Specified,Yes,Yes,3,Yes,1,$0.00
366,16,1-2 Years,117.84,1885.44,Month-to-month,Credit,Fiber,No,No,2,Yes,1,$0.00
367,61,4+ Years,89.84,5480.24,Month-to-month,Credit,Fiber,Yes,No,0,No,0,$0.00
368,64,4+ Years,61.68,3947.52,Month-to-month,Debit,DSL,No,No,2,No,0,$0.00
369,63,4+ Years,91.64,5773.32,Two year,Debit,Fiber,No,Yes,2,Yes,1,$0.00
370,69,4+ Years,110.08,7595.52,One year,UPI,Fiber,No,No,2,No,0,$0.00
371,22,1-2 Years,32.88,723.36,One year,UPI,DSL,No,No,0,No,0,$0.00
372,67,4+ Years,46.53,3117.51,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
373,26,2-4 Years,111.93,2910.18,Month-to-month,Cash,Fiber,No,Yes,1,Yes,1,$0.00
374,16,1-2 Years,114.62,1833.92,Two year,Credit,DSL,Yes,Yes,2,No,0,$0.00
375,51,4+ Years,68.41,3488.91,Month-to-month,Debit,Not_Specified,Yes,No,3,Yes,1,$0.00
376,57,4+ Years,57.46,3275.22,Month-to-month,UPI,DSL,No,No,2,No,0,$0.00
377,29,2-4 Years,48.28,1400.12,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
378,69,4+ Years,69.88,4821.72,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
379,47,2-4 Years,113.45,5332.15,One year,UPI,Fiber,No,Yes,3,Yes,1,$0.00
380,62,4+ Years,34.98,2168.76,One year,UPI,DSL,No,No,1,No,0,$0.00
381,69,4+ Years,61.98,4276.62,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
382,16,1-2 Years,111.16,1778.56,Month-to-month,Credit,Fiber,No,Yes,3,Yes,1,$0.00
383,48,2-4 Years,54.91,2635.68,Month-to-month,Credit,Not_Specified,Yes,No,1,No,0,$0.00
384,39,2-4 Years,96.81,3775.59,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
385,33,2-4 Years,58.93,1944.69,One year,Debit,Fiber,No,Yes,1,No,0,$0.00
386,23,1-2 Years,100.49,2311.27,Month-to-month,UPI,Fiber,No,Yes,3,Yes,1,$0.00
387,10,0-1 Year,118.10,1181.00,Month-to-month,Credit,Not_Specified,No,No,2,No,0,$0.00
388,69,4+ Years,58.78,4055.82,Month-to-month,Debit,Fiber,Yes,No,0,No,0,$0.00
389,34,2-4 Years,104.51,3553.34,Month-to-month,Credit,Fiber,No,Yes,4,Yes,1,$0.00
390,52,4+ Years,118.84,6179.68,One year,Debit,DSL,No,Yes,3,Yes,1,$0.00
391,10,0-1 Year,118.38,1183.80,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
392,19,1-2 Years,63.38,1204.22,Month-to-month,Cash,DSL,Yes,Yes,0,No,0,$0.00
393,58,4+ Years,68.58,3977.64,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
394,1,0-1 Year,50.34,50.34,One year,Cash,Fiber,Yes,Yes,3,Yes,1,$0.00
395,69,4+ Years,51.40,3546.60,Two year,Credit,DSL,No,No,2,No,0,$0.00
396,4,0-1 Year,69.25,277.00,Month-to-month,Debit,Fiber,No,Yes,3,Yes,1,$0.00
397,16,1-2 Years,40.05,640.80,Two year,Cash,Fiber,No,No,1,No,0,$0.00
398,24,1-2 Years,91.11,2186.64,One year,Debit,DSL,Yes,Yes,3,No,0,$0.00
399,2,0-1 Year,73.63,147.26,Month-to-month,Credit,Fiber,No,Yes,5,Yes,1,$0.00
400,32,2-4 Years,109.81,3513.92,One year,Credit,Not_Specified,No,Yes,1,No,0,$0.00
401,24,1-2 Years,101.06,2425.44,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
402,12,0-1 Year,52.25,627.00,Two year,Debit,Fiber,Yes,No,1,No,0,$0.00
403,50,4+ Years,70.58,3529.00,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
404,35,2-4 Years,95.05,3326.75,Month-to-month,Debit,DSL,Yes,No,3,Yes,1,$0.00
405,33,2-4 Years,39.32,1297.56,Two year,Debit,Fiber,No,Yes,1,Yes,1,$0.00
406,33,2-4 Years,23.16,764.28,Month-to-month,Debit,Fiber,Yes,Yes,0,No,0,$0.00
407,61,4+ Years,105.23,6419.03,Month-to-month,UPI,DSL,No,No,3,Yes,1,$0.00
408,51,4+ Years,33.76,1721.76,One year,Credit,Fiber,Yes,No,1,No,0,$0.00
409,43,2-4 Years,108.94,4684.42,One year,UPI,Fiber,Yes,Yes,1,No,0,$0.00
410,12,0-1 Year,111.36,1336.32,One year,UPI,Fiber,No,Yes,1,No,0,$0.00
411,67,4+ Years,66.07,4426.69,Month-to-month,UPI,Fiber,No,Yes,1,No,0,$0.00
412,65,4+ Years,100.68,6544.20,Month-to-month,Cash,Fiber,No,No,3,Yes,1,$0.00
413,33,2-4 Years,56.32,1858.56,Month-to-month,UPI,DSL,Yes,No,1,No,0,$0.00
414,40,2-4 Years,105.83,4233.20,Month-to-month,Debit,DSL,No,No,4,Yes,1,$0.00
415,43,2-4 Years,102.47,4406.21,Month-to-month,UPI,Fiber,No,Yes,2,Yes,1,$0.00
416,44,2-4 Years,27.85,1225.40,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
417,29,2-4 Years,78.26,2269.54,Month-to-month,Cash,Fiber,No,Yes,4,Yes,1,$0.00
418,13,1-2 Years,84.00,1092.00,Month-to-month,UPI,DSL,Yes,Yes,3,Yes,1,$0.00
419,12,0-1 Year,20.09,241.08,Month-to-month,Credit,Fiber,Yes,No,0,No,0,$0.00
420,46,2-4 Years,117.99,5427.54,One year,Debit,DSL,Yes,No,0,Yes,1,$0.00
421,2,0-1 Year,60.66,121.32,Month-to-month,Debit,Fiber,No,Yes,0,Yes,1,$0.00
422,35,2-4 Years,71.73,2510.55,Month-to-month,Credit,Fiber,Yes,Yes,1,No,0,$0.00
423,8,0-1 Year,39.48,315.84,Month-to-month,Debit,DSL,No,No,3,Yes,1,$0.00
424,26,2-4 Years,81.09,2108.34,Month-to-month,Cash,Fiber,No,No,1,Yes,1,$0.00
425,34,2-4 Years,101.06,3436.04,Month-to-month,Cash,Fiber,Yes,Yes,3,Yes,1,$0.00
426,7,0-1 Year,78.59,550.13,Month-to-month,Debit,Fiber,No,No,1,No,0,$0.00
427,68,4+ Years,98.80,6718.40,One year,Credit,DSL,Yes,Yes,1,No,0,$0.00
428,58,4+ Years,93.11,5400.38,Month-to-month,Debit,Fiber,No,No,2,Yes,1,$0.00
429,29,2-4 Years,43.77,1269.33,Month-to-month,UPI,DSL,No,No,1,No,0,$0.00
430,36,2-4 Years,63.58,2288.88,Month-to-month,Cash,Fiber,Yes,Yes,2,No,0,$0.00
431,21,1-2 Years,34.86,732.06,Month-to-month,Cash,Fiber,No,No,2,No,0,$0.00
432,36,2-4 Years,24.19,870.84,Month-to-month,UPI,Fiber,No,No,2,Yes,1,$0.00
433,10,0-1 Year,26.31,263.10,One year,Cash,DSL,Yes,Yes,2,Yes,1,$0.00
434,24,1-2 Years,114.25,2742.00,Month-to-month,UPI,Fiber,No,Yes,3,Yes,1,$0.00
435,64,4+ Years,118.45,7580.80,One year,Cash,Not_Specified,No,No,1,No,0,$0.00
436,49,4+ Years,29.50,1445.50,Month-to-month,Credit,Fiber,No,No,0,No,0,$0.00
437,36,2-4 Years,53.52,1926.72,One year,Cash,DSL,No,Yes,2,No,0,$0.00
438,24,1-2 Years,31.44,754.56,Month-to-month,Debit,Fiber,No,Yes,2,Yes,1,$0.00
439,23,1-2 Years,103.42,2378.66,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
440,62,4+ Years,69.63,4317.06,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
441,37,2-4 Years,82.13,3038.81,Month-to-month,Debit,Fiber,No,Yes,0,No,0,$0.00
442,12,0-1 Year,73.99,887.88,One year,Credit,Not_Specified,No,Yes,1,No,0,$0.00
443,55,4+ Years,91.03,5006.65,Month-to-month,Cash,DSL,Yes,No,3,Yes,1,$0.00
444,13,1-2 Years,51.91,674.83,One year,Debit,Fiber,No,No,2,No,0,$0.00
445,23,1-2 Years,33.75,776.25,Month-to-month,Cash,DSL,Yes,No,3,No,0,$0.00
446,30,2-4 Years,21.76,652.80,Month-to-month,Credit,Fiber,No,No,2,Yes,1,$0.00
447,17,1-2 Years,64.57,1097.69,Two year,UPI,DSL,No,No,3,No,0,$0.00
448,62,4+ Years,110.78,6868.36,Month-to-month,Credit,Fiber,No,Yes,2,No,0,$0.00
449,13,1-2 Years,50.53,656.89,One year,Debit,DSL,Yes,No,0,No,0,$0.00
450,59,4+ Years,39.60,2336.40,Month-to-month,Credit,Fiber,No,Yes,0,No,0,$0.00
451,19,1-2 Years,112.60,2139.40,Month-to-month,Debit,DSL,No,No,3,Yes,1,$0.00
452,49,4+ Years,30.54,1496.46,Month-to-month,Credit,Fiber,No,Yes,1,No,0,$0.00
453,12,0-1 Year,25.18,302.16,Two year,Debit,Fiber,No,Yes,1,No,0,$0.00
454,61,4+ Years,107.94,6584.34,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
455,19,1-2 Years,90.09,1711.71,One year,UPI,Fiber,No,Yes,2,No,0,$0.00
456,9,0-1 Year,62.21,559.89,Two year,Cash,Fiber,Yes,No,2,Yes,1,$0.00
457,71,4+ Years,95.23,6761.33,Two year,Cash,DSL,No,No,0,Yes,1,$0.00
458,28,2-4 Years,94.14,2635.92,Two year,Credit,DSL,No,No,3,Yes,1,$0.00
459,52,4+ Years,24.01,1248.52,One year,UPI,DSL,Yes,Yes,0,No,0,$0.00
460,16,1-2 Years,87.62,1401.92,Month-to-month,Debit,Fiber,Yes,No,2,No,0,$0.00
461,69,4+ Years,84.09,5802.21,Two year,UPI,Not_Specified,No,No,1,No,0,$0.00
462,12,0-1 Year,116.38,1396.56,Two year,UPI,DSL,No,No,0,No,0,$0.00
463,25,2-4 Years,116.66,2916.50,Month-to-month,UPI,Fiber,No,No,0,Yes,1,$0.00
464,52,4+ Years,57.78,3004.56,Month-to-month,UPI,DSL,No,Yes,2,No,0,$0.00
465,53,4+ Years,78.98,4185.94,Month-to-month,Debit,Fiber,No,No,2,No,0,$0.00
466,23,1-2 Years,34.14,785.22,Month-to-month,UPI,DSL,Yes,No,6,No,0,$0.00
467,16,1-2 Years,26.65,426.40,Month-to-month,UPI,Fiber,Yes,No,1,No,0,$0.00
468,57,4+ Years,63.28,3606.96,One year,Credit,Fiber,No,No,1,No,0,$0.00
469,39,2-4 Years,88.99,3470.61,One year,Cash,Fiber,No,No,1,Yes,1,$0.00
470,53,4+ Years,76.78,4069.34,One year,Cash,DSL,No,No,1,No,0,$0.00
471,42,2-4 Years,62.97,2644.74,Month-to-month,Cash,DSL,No,Yes,1,Yes,1,$0.00
472,58,4+ Years,101.81,5904.98,Month-to-month,Cash,Fiber,Yes,No,2,Yes,1,$0.00
473,39,2-4 Years,99.44,3878.16,Two year,Debit,Fiber,No,Yes,2,Yes,1,$0.00
474,14,1-2 Years,93.19,1304.66,One year,Credit,DSL,No,No,1,No,0,$0.00
475,5,0-1 Year,27.70,138.50,One year,Credit,DSL,Yes,Yes,0,Yes,1,$0.00
476,35,2-4 Years,99.65,3487.75,One year,Credit,DSL,Yes,No,1,No,0,$0.00
477,18,1-2 Years,111.94,2014.92,One year,UPI,DSL,Yes,Yes,0,No,0,$0.00
478,9,0-1 Year,25.94,233.46,Two year,UPI,Fiber,No,No,0,No,0,$0.00
479,58,4+ Years,60.17,3489.86,Month-to-month,Credit,Fiber,No,Yes,1,Yes,1,$0.00
480,17,1-2 Years,118.84,2020.28,Month-to-month,Debit,Fiber,Yes,No,1,No,0,$0.00
481,7,0-1 Year,79.92,559.44,Month-to-month,Cash,Fiber,No,No,0,Yes,1,$0.00
482,46,2-4 Years,71.36,3282.56,One year,Debit,DSL,Yes,No,2,No,0,$0.00
483,13,1-2 Years,37.74,490.62,Two year,Credit,Fiber,No,No,1,Yes,1,$0.00
484,40,2-4 Years,76.55,3062.00,Month-to-month,Cash,Not_Specified,No,No,1,No,0,$0.00
485,42,2-4 Years,63.90,2683.80,Month-to-month,Cash,Not_Specified,Yes,No,1,No,0,$0.00
486,9,0-1 Year,32.74,294.66,Month-to-month,Cash,DSL,No,No,2,No,0,$0.00
487,50,4+ Years,66.43,3321.50,Two year,Debit,Not_Specified,Yes,Yes,2,No,0,$0.00
488,27,2-4 Years,36.44,983.88,Month-to-month,Credit,DSL,Yes,No,1,No,0,$0.00
489,66,4+ Years,93.07,6142.62,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
490,5,0-1 Year,117.36,586.80,Month-to-month,Cash,DSL,No,No,1,Yes,1,$0.00
491,29,2-4 Years,66.96,1941.84,Two year,Cash,DSL,No,No,1,No,0,$0.00
492,37,2-4 Years,83.24,3079.88,Month-to-month,Cash,Not_Specified,No,No,0,Yes,1,$0.00
493,38,2-4 Years,63.10,2397.80,Month-to-month,Cash,DSL,No,No,0,No,0,$0.00
494,8,0-1 Year,33.85,270.80,Month-to-month,Cash,Fiber,No,Yes,2,No,0,$0.00
495,65,4+ Years,117.06,7608.90,One year,UPI,DSL,Yes,No,5,No,0,$0.00
496,17,1-2 Years,32.96,560.32,Month-to-month,Cash,Fiber,No,No,1,No,0,$0.00
497,71,4+ Years,31.16,2212.36,Month-to-month,Cash,Fiber,No,No,4,No,0,$0.00
498,45,2-4 Years,65.92,2966.40,Month-to-month,UPI,Fiber,No,Yes,1,No,0,$0.00
499,4,0-1 Year,85.89,343.56,Month-to-month,Debit,Fiber,No,No,0,Yes,1,$0.00
500,36,2-4 Years,55.49,1997.64,One year,Credit,DSL,No,No,1,No,0,$0.00
501,70,4+ Years,39.25,2747.50,Month-to-month,Debit,Not_Specified,No,No,3,Yes,1,$0.00
502,31,2-4 Years,101.90,3158.90,Month-to-month,Cash,Fiber,No,No,0,Yes,1,$0.00
503,19,1-2 Years,56.31,1069.89,One year,Debit,DSL,Yes,No,2,No,0,$0.00
504,61,4+ Years,39.43,2405.23,One year,UPI,DSL,Yes,No,2,No,0,$0.00
505,54,4+ Years,56.51,3051.54,Month-to-month,Cash,DSL,No,No,1,No,0,$0.00
506,39,2-4 Years,41.46,1616.94,Month-to-month,Debit,DSL,No,No,1,No,0,$0.00
507,19,1-2 Years,71.94,1366.86,One year,Credit,DSL,No,Yes,1,No,0,$0.00
508,39,2-4 Years,86.83,3386.37,Month-to-month,Debit,Not_Specified,No,No,2,Yes,1,$0.00
509,67,4+ Years,99.96,6697.32,Two year,Cash,DSL,No,No,0,No,0,$0.00
510,45,2-4 Years,42.76,1924.20,One year,Cash,Fiber,Yes,Yes,1,No,0,$0.00
511,13,1-2 Years,36.70,477.10,One year,Cash,Fiber,No,Yes,0,No,0,$0.00
512,58,4+ Years,21.96,1273.68,One year,UPI,Not_Specified,No,No,0,No,0,$0.00
513,20,1-2 Years,42.81,856.20,Month-to-month,Cash,DSL,No,No,2,No,0,$0.00
514,72,4+ Years,22.39,1612.08,Month-to-month,Debit,DSL,No,No,0,Yes,1,$0.00
515,61,4+ Years,54.55,3327.55,Month-to-month,Credit,DSL,No,Yes,2,No,0,$0.00
516,39,2-4 Years,34.57,1348.23,One year,Debit,Fiber,Yes,Yes,0,No,0,$0.00
517,1,0-1 Year,77.99,77.99,One year,Credit,DSL,No,No,2,Yes,1,$0.00
518,3,0-1 Year,58.37,175.11,Month-to-month,Cash,Fiber,No,Yes,3,Yes,1,$0.00
519,62,4+ Years,29.36,1820.32,One year,Credit,DSL,No,Yes,1,No,0,$0.00
520,63,4+ Years,59.99,3779.37,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
521,25,2-4 Years,40.93,1023.25,Month-to-month,UPI,Fiber,No,No,3,Yes,1,$0.00
522,56,4+ Years,88.02,4929.12,Month-to-month,UPI,Fiber,No,Yes,1,Yes,1,$0.00
523,33,2-4 Years,56.44,1862.52,Month-to-month,UPI,DSL,No,Yes,2,No,0,$0.00
524,38,2-4 Years,34.70,1318.60,One year,UPI,Fiber,No,Yes,2,No,0,$0.00
525,6,0-1 Year,54.96,329.76,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
526,58,4+ Years,42.44,2461.52,Month-to-month,Credit,Fiber,No,Yes,0,No,0,$0.00
527,44,2-4 Years,99.58,4381.52,One year,Cash,Fiber,No,Yes,1,No,0,$0.00
528,45,2-4 Years,118.34,5325.30,Two year,Credit,DSL,No,Yes,2,No,0,$0.00
529,32,2-4 Years,22.55,721.60,Month-to-month,Credit,DSL,No,No,0,No,0,$0.00
530,45,2-4 Years,89.00,4005.00,One year,Debit,DSL,No,No,7,Yes,1,$0.00
531,61,4+ Years,46.40,2830.40,Month-to-month,Cash,Fiber,Yes,No,4,No,0,$0.00
532,47,2-4 Years,26.64,1252.08,Month-to-month,Credit,Fiber,No,No,4,Yes,1,$0.00
533,21,1-2 Years,21.44,450.24,Month-to-month,Cash,Fiber,No,Yes,2,No,0,$0.00
534,36,2-4 Years,108.10,3891.60,One year,UPI,Fiber,No,No,3,Yes,1,$0.00
535,19,1-2 Years,55.36,1051.84,One year,Credit,Fiber,Yes,No,1,No,0,$0.00
536,20,1-2 Years,119.45,2389.00,Month-to-month,Debit,Fiber,Yes,Yes,1,Yes,1,$0.00
537,57,4+ Years,64.24,3661.68,Month-to-month,Debit,Fiber,Yes,No,2,No,0,$0.00
538,18,1-2 Years,38.76,697.68,Month-to-month,UPI,Fiber,No,No,1,No,0,$0.00
539,47,2-4 Years,97.71,4592.37,One year,Debit,Fiber,Yes,No,0,No,0,$0.00
540,49,4+ Years,112.65,5519.85,One year,Debit,Fiber,Yes,No,2,No,0,$0.00
541,14,1-2 Years,101.56,1421.84,One year,UPI,DSL,Yes,No,1,No,0,$0.00
542,15,1-2 Years,94.52,1417.80,Month-to-month,Credit,Fiber,Yes,No,1,Yes,1,$0.00
543,31,2-4 Years,53.47,1657.57,Month-to-month,Debit,DSL,Yes,No,5,No,0,$0.00
544,1,0-1 Year,26.45,26.45,Month-to-month,Debit,DSL,Yes,Yes,0,No,0,$0.00
545,54,4+ Years,40.13,2167.02,Month-to-month,Credit,Fiber,No,No,1,No,0,$0.00
